"Location","Year","Series","Series Code","Permits"
"TN Tennessee",2006,"Total Units",1,"46,159"
"TN Tennessee",2007,"Total Units",1,"37,520"
"TN Tennessee",2008,"Total Units",1,"22,395"
"TN Tennessee",2009,"Total Units",1,"15,092"
"TN Tennessee",2010,"Total Units",1,"16,491"
"TN Tennessee",2011,"Total Units",1,"15,052"
"TN Tennessee",2012,"Total Units",1,"20,153"
"TN Tennessee",2013,"Total Units",1,"24,151"
"TN Tennessee",2014,"Total Units",1,"28,234"
"TN Tennessee",2015,"Total Units",1,"32,219"
"TN Tennessee",2016,"Total Units",1,"36,157"
"TN Tennessee",2017,"Total Units",1,"38,050"
"TN Tennessee",2018,"Total Units",1,"37,279"
"TN Tennessee",2019,"Total Units",1,"41,490"
"TN Tennessee",2020,"Total Units",1,"49,857"
"TN Tennessee",2021,"Total Units",1,"57,633"
"TN Tennessee",2022,"Total Units",1,"52,756"
"TN Tennessee",2023,"Total Units",1,"47,463"
"TN Tennessee",1980,"Units in Single Family Structures",2,"12,922"
"TN Tennessee",1981,"Units in Single Family Structures",2,"8,079"
"TN Tennessee",1982,"Units in Single Family Structures",2,"7,716"
"TN Tennessee",1983,"Units in Single Family Structures",2,"14,136"
"TN Tennessee",1984,"Units in Single Family Structures",2,"13,743"
"TN Tennessee",1985,"Units in Single Family Structures",2,"17,280"
"TN Tennessee",1986,"Units in Single Family Structures",2,"21,569"
"TN Tennessee",1987,"Units in Single Family Structures",2,"21,635"
"TN Tennessee",1988,"Units in Single Family Structures",2,"19,353"
"TN Tennessee",1989,"Units in Single Family Structures",2,"17,599"
"TN Tennessee",1990,"Units in Single Family Structures",2,"18,006"
"TN Tennessee",1991,"Units in Single Family Structures",2,"18,646"
"TN Tennessee",1992,"Units in Single Family Structures",2,"23,085"
"TN Tennessee",1993,"Units in Single Family Structures",2,"26,377"
"TN Tennessee",1994,"Units in Single Family Structures",2,"26,824"
"TN Tennessee",1995,"Units in Single Family Structures",2,"27,695"
"TN Tennessee",1996,"Units in Single Family Structures",2,"28,217"
"TN Tennessee",1997,"Units in Single Family Structures",2,"26,736"
"TN Tennessee",1998,"Units in Single Family Structures",2,"28,303"
"TN Tennessee",1999,"Units in Single Family Structures",2,"29,896"
"TN Tennessee",2000,"Units in Single Family Structures",2,"24,484"
"TN Tennessee",2001,"Units in Single Family Structures",2,"26,229"
"TN Tennessee",2002,"Units in Single Family Structures",2,"29,312"
"TN Tennessee",2003,"Units in Single Family Structures",2,"33,364"
"TN Tennessee",2004,"Units in Single Family Structures",2,"37,842"
"TN Tennessee",2005,"Units in Single Family Structures",2,"40,174"
"TN Tennessee",2006,"Units in Single Family Structures",2,"39,352"
"TN Tennessee",2007,"Units in Single Family Structures",2,"29,679"
"TN Tennessee",2008,"Units in Single Family Structures",2,"16,246"
"TN Tennessee",2009,"Units in Single Family Structures",2,"12,013"
"TN Tennessee",2010,"Units in Single Family Structures",2,"11,646"
"TN Tennessee",2011,"Units in Single Family Structures",2,"11,588"
"TN Tennessee",2012,"Units in Single Family Structures",2,"13,945"
"TN Tennessee",2013,"Units in Single Family Structures",2,"16,883"
"TN Tennessee",2014,"Units in Single Family Structures",2,"18,491"
"TN Tennessee",2015,"Units in Single Family Structures",2,"21,636"
"TN Tennessee",2016,"Units in Single Family Structures",2,"24,551"
"TN Tennessee",2017,"Units in Single Family Structures",2,"27,257"
"TN Tennessee",2018,"Units in Single Family Structures",2,"28,131"
"TN Tennessee",2019,"Units in Single Family Structures",2,"29,727"
"TN Tennessee",2020,"Units in Single Family Structures",2,"33,166"
"TN Tennessee",2021,"Units in Single Family Structures",2,"37,129"
"TN Tennessee",2022,"Units in Single Family Structures",2,"33,457"
"TN Tennessee",2023,"Units in Single Family Structures",2,"31,293"
"TN Tennessee",1980,"Units in All Multifamily Structures",3,"7,269"
"TN Tennessee",1981,"Units in All Multifamily Structures",3,"4,200"
"TN Tennessee",1982,"Units in All Multifamily Structures",3,"7,407"
"TN Tennessee",1983,"Units in All Multifamily Structures",3,"12,978"
"TN Tennessee",1984,"Units in All Multifamily Structures",3,"22,949"
"TN Tennessee",1985,"Units in All Multifamily Structures",3,"20,778"
"TN Tennessee",1986,"Units in All Multifamily Structures",3,"12,724"
"TN Tennessee",1987,"Units in All Multifamily Structures",3,"8,225"
"TN Tennessee",1988,"Units in All Multifamily Structures",3,"8,386"
"TN Tennessee",1989,"Units in All Multifamily Structures",3,"6,599"
"TN Tennessee",1990,"Units in All Multifamily Structures",3,"3,967"
"TN Tennessee",1991,"Units in All Multifamily Structures",3,"2,603"
"TN Tennessee",1992,"Units in All Multifamily Structures",3,"2,217"
"TN Tennessee",1993,"Units in All Multifamily Structures",3,"2,984"
"TN Tennessee",1994,"Units in All Multifamily Structures",3,"5,050"
"TN Tennessee",1995,"Units in All Multifamily Structures",3,"7,401"
"TN Tennessee",1996,"Units in All Multifamily Structures",3,"12,305"
"TN Tennessee",1997,"Units in All Multifamily Structures",3,"7,360"
"TN Tennessee",1998,"Units in All Multifamily Structures",3,"5,833"
"TN Tennessee",1999,"Units in All Multifamily Structures",3,"7,153"
"TN Tennessee",2000,"Units in All Multifamily Structures",3,"7,769"
"TN Tennessee",2001,"Units in All Multifamily Structures",3,"6,141"
"TN Tennessee",2002,"Units in All Multifamily Structures",3,"5,188"
"TN Tennessee",2003,"Units in All Multifamily Structures",3,"5,351"
"TN Tennessee",2004,"Units in All Multifamily Structures",3,"6,965"
"TN Tennessee",2005,"Units in All Multifamily Structures",3,"6,441"
"TN Tennessee",2006,"Units in All Multifamily Structures",3,"6,807"
"TN Tennessee",2007,"Units in All Multifamily Structures",3,"7,841"
"TN Tennessee",2008,"Units in All Multifamily Structures",3,"6,149"
"TN Tennessee",2009,"Units in All Multifamily Structures",3,"3,079"
"TN Tennessee",2010,"Units in All Multifamily Structures",3,"4,845"
"TN Tennessee",2011,"Units in All Multifamily Structures",3,"3,464"
"TN Tennessee",2012,"Units in All Multifamily Structures",3,"6,208"
"TN Tennessee",2013,"Units in All Multifamily Structures",3,"7,268"
"TN Tennessee",2014,"Units in All Multifamily Structures",3,"9,743"
"TN Tennessee",2015,"Units in All Multifamily Structures",3,"10,583"
"TN Tennessee",2016,"Units in All Multifamily Structures",3,"11,606"
"TN Tennessee",2017,"Units in All Multifamily Structures",3,"10,793"
"TN Tennessee",2018,"Units in All Multifamily Structures",3,"9,148"
"TN Tennessee",2019,"Units in All Multifamily Structures",3,"11,763"
"TN Tennessee",2020,"Units in All Multifamily Structures",3,"16,691"
"TN Tennessee",2021,"Units in All Multifamily Structures",3,"20,504"
"TN Tennessee",2022,"Units in All Multifamily Structures",3,"19,299"
"TN Tennessee",2023,"Units in All Multifamily Structures",3,"16,170"
"TX Texas",1980,"Total Units",1,"128,301"
"TX Texas",1981,"Total Units",1,"136,459"
"TX Texas",1982,"Total Units",1,"202,665"
"TX Texas",1983,"Total Units",1,"279,214"
"TX Texas",1984,"Total Units",1,"195,424"
"TX Texas",1985,"Total Units",1,"143,117"
"TX Texas",1986,"Total Units",1,"96,762"
"TX Texas",1987,"Total Units",1,"50,477"
"TX Texas",1988,"Total Units",1,"40,503"
"TX Texas",1989,"Total Units",1,"41,311"
"TX Texas",1990,"Total Units",1,"47,195"
"TX Texas",1991,"Total Units",1,"56,506"
"TX Texas",1992,"Total Units",1,"69,057"
"TX Texas",1993,"Total Units",1,"85,509"
"TX Texas",1994,"Total Units",1,"102,592"
"TX Texas",1995,"Total Units",1,"105,105"
"TX Texas",1996,"Total Units",1,"118,852"
"TX Texas",1997,"Total Units",1,"126,022"
"TX Texas",1998,"Total Units",1,"156,830"
"TX Texas",1999,"Total Units",1,"146,644"
"TX Texas",2000,"Total Units",1,"141,402"
"TX Texas",2001,"Total Units",1,"150,342"
"TX Texas",2002,"Total Units",1,"165,322"
"TX Texas",2003,"Total Units",1,"180,574"
"TX Texas",2004,"Total Units",1,"191,140"
"TX Texas",2005,"Total Units",1,"210,726"
"TX Texas",2006,"Total Units",1,"216,926"
"TX Texas",2007,"Total Units",1,"178,908"
"TX Texas",2008,"Total Units",1,"131,004"
"TX Texas",2009,"Total Units",1,"85,605"
"TX Texas",2010,"Total Units",1,"89,674"
"TX Texas",2011,"Total Units",1,"99,514"
"TX Texas",2012,"Total Units",1,"138,332"
"TX Texas",2013,"Total Units",1,"150,121"
"TX Texas",2014,"Total Units",1,"170,357"
"TX Texas",2015,"Total Units",1,"175,436"
"TX Texas",2016,"Total Units",1,"165,846"
"TX Texas",2017,"Total Units",1,"175,099"
"TX Texas",2018,"Total Units",1,"193,697"
"TX Texas",2019,"Total Units",1,"209,895"
"TX Texas",2020,"Total Units",1,"231,338"
"TX Texas",2021,"Total Units",1,"266,748"
"TX Texas",2022,"Total Units",1,"265,799"
"TX Texas",2023,"Total Units",1,"232,361"
"TX Texas",1980,"Units in Single Family Structures",2,"67,856"
"TX Texas",1981,"Units in Single Family Structures",2,"66,149"
"TX Texas",1982,"Units in Single Family Structures",2,"78,709"
"TX Texas",1983,"Units in Single Family Structures",2,"103,249"
"TX Texas",1984,"Units in Single Family Structures",2,"84,557"
"TX Texas",1985,"Units in Single Family Structures",2,"69,325"
"TX Texas",1986,"Units in Single Family Structures",2,"59,142"
"TX Texas",1987,"Units in Single Family Structures",2,"43,971"
"TX Texas",1988,"Units in Single Family Structures",2,"35,905"
"TX Texas",1989,"Units in Single Family Structures",2,"36,655"
"TX Texas",1990,"Units in Single Family Structures",2,"38,233"
"TX Texas",1991,"Units in Single Family Structures",2,"46,208"
"TX Texas",1992,"Units in Single Family Structures",2,"59,543"
"TX Texas",1993,"Units in Single Family Structures",2,"69,964"
"TX Texas",1994,"Units in Single Family Structures",2,"70,365"
"TX Texas",1995,"Units in Single Family Structures",2,"70,421"
"TX Texas",1996,"Units in Single Family Structures",2,"83,132"
"TX Texas",1997,"Units in Single Family Structures",2,"82,228"
"TX Texas",1998,"Units in Single Family Structures",2,"99,912"
"TX Texas",1999,"Units in Single Family Structures",2,"101,928"
"TX Texas",2000,"Units in Single Family Structures",2,"108,782"
"TX Texas",2001,"Units in Single Family Structures",2,"111,915"
"TX Texas",2002,"Units in Single Family Structures",2,"122,913"
"TX Texas",2003,"Units in Single Family Structures",2,"137,493"
"TX Texas",2004,"Units in Single Family Structures",2,"151,344"
"TX Texas",2005,"Units in Single Family Structures",2,"166,293"
"TX Texas",2006,"Units in Single Family Structures",2,"163,032"
"TX Texas",2007,"Units in Single Family Structures",2,"120,366"
"TX Texas",2008,"Units in Single Family Structures",2,"81,107"
"TX Texas",2009,"Units in Single Family Structures",2,"68,230"
"TX Texas",2010,"Units in Single Family Structures",2,"68,170"
"TX Texas",2011,"Units in Single Family Structures",2,"67,254"
"TX Texas",2012,"Units in Single Family Structures",2,"81,926"
"TX Texas",2013,"Units in Single Family Structures",2,"93,477"
"TX Texas",2014,"Units in Single Family Structures",2,"103,038"
"TX Texas",2015,"Units in Single Family Structures",2,"105,441"
"TX Texas",2016,"Units in Single Family Structures",2,"106,504"
"TX Texas",2017,"Units in Single Family Structures",2,"116,753"
"TX Texas",2018,"Units in Single Family Structures",2,"126,867"
"TX Texas",2019,"Units in Single Family Structures",2,"129,094"
"TX Texas",2020,"Units in Single Family Structures",2,"159,066"
"TX Texas",2021,"Units in Single Family Structures",2,"180,329"
"TX Texas",2022,"Units in Single Family Structures",2,"157,551"
"TX Texas",2023,"Units in Single Family Structures",2,"149,860"
"TX Texas",1980,"Units in All Multifamily Structures",3,"60,445"
"TX Texas",1981,"Units in All Multifamily Structures",3,"70,310"
"TX Texas",1982,"Units in All Multifamily Structures",3,"123,956"
"TX Texas",1983,"Units in All Multifamily Structures",3,"175,965"
"TX Texas",1984,"Units in All Multifamily Structures",3,"110,867"
"TX Texas",1985,"Units in All Multifamily Structures",3,"73,792"
"TX Texas",1986,"Units in All Multifamily Structures",3,"37,620"
"TX Texas",1987,"Units in All Multifamily Structures",3,"6,506"
"TX Texas",1988,"Units in All Multifamily Structures",3,"4,598"
"TX Texas",1989,"Units in All Multifamily Structures",3,"4,656"
"TX Texas",1990,"Units in All Multifamily Structures",3,"8,962"
"TX Texas",1991,"Units in All Multifamily Structures",3,"10,298"
"TX Texas",1992,"Units in All Multifamily Structures",3,"9,514"
"TX Texas",1993,"Units in All Multifamily Structures",3,"15,545"
"TX Texas",1994,"Units in All Multifamily Structures",3,"32,227"
"TX Texas",1995,"Units in All Multifamily Structures",3,"34,684"
"TX Texas",1996,"Units in All Multifamily Structures",3,"35,720"
"TX Texas",1997,"Units in All Multifamily Structures",3,"43,794"
"TX Texas",1998,"Units in All Multifamily Structures",3,"56,918"
"TX Texas",1999,"Units in All Multifamily Structures",3,"44,716"
"TX Texas",2000,"Units in All Multifamily Structures",3,"32,620"
"TX Texas",2001,"Units in All Multifamily Structures",3,"38,427"
"TX Texas",2002,"Units in All Multifamily Structures",3,"42,409"
"TX Texas",2003,"Units in All Multifamily Structures",3,"43,081"
"TX Texas",2004,"Units in All Multifamily Structures",3,"39,796"
"TX Texas",2005,"Units in All Multifamily Structures",3,"44,433"
"TX Texas",2006,"Units in All Multifamily Structures",3,"53,894"
"TX Texas",2007,"Units in All Multifamily Structures",3,"58,542"
"TX Texas",2008,"Units in All Multifamily Structures",3,"49,897"
"TX Texas",2009,"Units in All Multifamily Structures",3,"17,375"
"TX Texas",2010,"Units in All Multifamily Structures",3,"21,504"
"TX Texas",2011,"Units in All Multifamily Structures",3,"32,260"
"TX Texas",2012,"Units in All Multifamily Structures",3,"56,406"
"TX Texas",2013,"Units in All Multifamily Structures",3,"56,644"
"TX Texas",2014,"Units in All Multifamily Structures",3,"67,319"
"TX Texas",2015,"Units in All Multifamily Structures",3,"69,995"
"TX Texas",2016,"Units in All Multifamily Structures",3,"59,342"
"TX Texas",2017,"Units in All Multifamily Structures",3,"58,346"
"TX Texas",2018,"Units in All Multifamily Structures",3,"66,830"
"TX Texas",2019,"Units in All Multifamily Structures",3,"80,801"
"TX Texas",2020,"Units in All Multifamily Structures",3,"72,272"
"TX Texas",2021,"Units in All Multifamily Structures",3,"86,419"
"TX Texas",2022,"Units in All Multifamily Structures",3,"108,248"
"TX Texas",2023,"Units in All Multifamily Structures",3,"82,501"
"UT Utah",1980,"Total Units",1,"10,812"
"UT Utah",1981,"Total Units",1,"9,004"
"UT Utah",1982,"Total Units",1,"7,860"
"UT Utah",1983,"Total Units",1,"14,893"
"UT Utah",1984,"Total Units",1,"19,666"
"UT Utah",1985,"Total Units",1,"16,490"
"UT Utah",1986,"Total Units",1,"13,799"
"UT Utah",1987,"Total Units",1,"7,620"
"UT Utah",1988,"Total Units",1,"6,241"
"UT Utah",1989,"Total Units",1,"5,963"
"UT Utah",1990,"Total Units",1,"7,296"
"UT Utah",1991,"Total Units",1,"8,957"
"UT Utah",1992,"Total Units",1,"12,835"
"UT Utah",1993,"Total Units",1,"17,432"
"UT Utah",1994,"Total Units",1,"18,627"
"UT Utah",1995,"Total Units",1,"20,934"
"UT Utah",1996,"Total Units",1,"23,591"
"UT Utah",1997,"Total Units",1,"19,324"
"UT Utah",1998,"Total Units",1,"20,867"
"UT Utah",1999,"Total Units",1,"20,547"
"UT Utah",2000,"Total Units",1,"17,688"
"UT Utah",2001,"Total Units",1,"18,887"
"UT Utah",2002,"Total Units",1,"19,409"
"UT Utah",2003,"Total Units",1,"22,705"
"UT Utah",2004,"Total Units",1,"24,267"
"UT Utah",2005,"Total Units",1,"27,800"
"UT Utah",2006,"Total Units",1,"25,923"
"UT Utah",2007,"Total Units",1,"20,900"
"UT Utah",2008,"Total Units",1,"10,905"
"UT Utah",2009,"Total Units",1,"9,982"
"UT Utah",2010,"Total Units",1,"9,171"
"UT Utah",2011,"Total Units",1,"9,983"
"UT Utah",2012,"Total Units",1,"13,007"
"UT Utah",2013,"Total Units",1,"15,823"
"UT Utah",2014,"Total Units",1,"17,515"
"UT Utah",2015,"Total Units",1,"18,297"
"UT Utah",2016,"Total Units",1,"22,662"
"UT Utah",2017,"Total Units",1,"24,679"
"UT Utah",2018,"Total Units",1,"25,574"
